Stop_Words,Pre-Processing,N_Grams,No_of_Features,Classifier,Accuracy,Precision,Recall,F-Score
Not Removed,Lemmatizing,"(1, 3)",2000,LogReg,0.8079470198675497,0.8383919877590763,0.7097749415107685,0.7512472035723284
Not Removed,None,"(1, 2)",4000,SVM,0.8145695364238411,0.8566589237320944,0.7052081303980778,0.7507375495798639
Removed,Stemming,"(1, 1)",2000,SVM,0.8057395143487859,0.7787063705222813,0.7306935807812488,0.7500245637709199
Not Removed,None,"(1, 2)",2000,NaiveBayes,0.7858719646799117,0.7384434606263096,0.7650066782153281,0.7496222168328163
Not Removed,Lemmatizing,"(1, 2)",2000,RandFrst,0.8189845474613686,0.8367234131851823,0.7094420545618676,0.7494003896634017
Not Removed,None,"(1, 3)",4000,SVM,0.8145695364238411,0.8748417435340929,0.7031327060549737,0.7478661577441473
Not Removed,Stemming,"(1, 3)",4000,NaiveBayes,0.7858719646799117,0.7380638976457791,0.7586838738212204,0.7472443609293218
Not Removed,None,"(2, 3)",2000,NaiveBayes,0.7969094922737306,0.7557206807575199,0.7397783522856579,0.7470205348901101
Not Removed,Stemming,"(1, 1)",1000,NaiveBayes,0.7991169977924945,0.771545432760386,0.7282779565070623,0.7462775094666826
Removed,Stemming,"(1, 1)",1000,SVM,0.8035320088300221,0.7753800973941489,0.7246413567278559,0.7449115782449116
Not Removed,Stemming,"(2, 3)",2000,NaiveBayes,0.7947019867549668,0.7499107348430841,0.7401808588249267,0.744485885845923
Not Removed,Lemmatizing,"(1, 1)",2000,RandFrst,0.8145695364238411,0.8262696382900986,0.7054719827951855,0.7438644742808699
Not Removed,Stemming,"(2, 3)",4000,NaiveBayes,0.7836644591611479,0.7330958483305928,0.7590863803604891,0.743838274814736
Not Removed,None,"(1, 3)",2000,LogReg,0.8035320088300221,0.8323782497648694,0.702445578249202,0.7437703363354687
Not Removed,Stemming,"(1, 2)",4000,RandFrst,0.8123620309050773,0.8530941949616647,0.6977401129943503,0.7429629836391114
Not Removed,Lemmatizing,"(2, 3)",2000,NaiveBayes,0.7924944812362031,0.7462033848900548,0.7389037196167529,0.7418706842435655
Not Removed,Stemming,"(2, 2)",2000,NaiveBayes,0.7858719646799117,0.7361221163144082,0.7473221321847857,0.7412244897959184
Not Removed,Lemmatizing,"(1, 3)",2000,RandFrst,0.8167770419426048,0.8509552497282559,0.6983508932661474,0.7410113068119882
Not Removed,None,"(1, 2)",4000,NaiveBayes,0.7814569536423841,0.7381083179575377,0.7477313666676612,0.7402506781988855
Not Removed,Stemming,"(2, 2)",2000,SVM,0.8035320088300221,0.8760948690853586,0.6875926189193285,0.7375689995027385
Not Removed,Lemmatizing,"(2, 3)",4000,NaiveBayes,0.7792494481236203,0.7270665340413424,0.7534366628463647,0.7373559343643068
Not Removed,None,"(1, 3)",2000,RandFrst,0.8123620309050773,0.8557676562995712,0.6927011757520232,0.7372218149904509
Not Removed,None,"(1, 1)",2000,NaiveBayes,0.7902869757174393,0.7753235856177033,0.7119395842364865,0.7364438506395001
Not Removed,Lemmatizing,"(2, 2)",2000,NaiveBayes,0.7836644591611479,0.7304686779279916,0.742949553878835,0.7362725605456567
Not Removed,Lemmatizing,"(1, 3)",4000,NaiveBayes,0.7770419426048565,0.725134721159324,0.7520275974396373,0.7362113629166691
Not Removed,None,"(1, 1)",1000,NaiveBayes,0.7858719646799117,0.7545220426902262,0.7249944275075776,0.7362046071603757
Not Removed,Lemmatizing,"(1, 1)",2000,NaiveBayes,0.7880794701986755,0.7697521287964975,0.710662445028313,0.733650508837405
Not Removed,Stemming,"(1, 3)",4000,LogReg,0.7991169977924945,0.8339216331061762,0.6900772777453081,0.7334409369152519
Not Removed,None,"(2, 2)",2000,NaiveBayes,0.7792494481236203,0.7278730754340511,0.7388475559135991,0.7330243543390519
Not Removed,Lemmatizing,"(2, 2)",2000,SVM,0.7991169977924945,0.8650128314798974,0.6834906209540926,0.7324095666061865
Not Removed,None,"(2, 3)",4000,NaiveBayes,0.7726269315673289,0.720787953452398,0.7479255994744013,0.7318115073581014
Removed,Lemmatizing,"(1, 1)",1000,LogReg,0.7924944812362031,0.7764350077782914,0.7109128415382068,0.7318043172846299
Not Removed,Stemming,"(1, 3)",2000,RandFrst,0.8013245033112583,0.8416156816156816,0.6879951254585971,0.7311153274868022
Not Removed,Lemmatizing,"(1, 3)",4000,LogReg,0.7991169977924945,0.8271748641429492,0.6885295581964197,0.730628317068995
Not Removed,None,"(1, 2)",4000,RandFrst,0.8079470198675497,0.8222332470483599,0.6904107497327837,0.7299022938681787
Not Removed,Stemming,"(3, 3)",4000,NaiveBayes,0.7836644591611479,0.746522972408945,0.7162425429520695,0.7294029731370802
Not Removed,None,"(1, 2)",2000,RandFrst,0.8079470198675497,0.8378771024543049,0.6870514582378989,0.7293223504090903
Not Removed,None,"(1, 3)",4000,NaiveBayes,0.7660044150110376,0.715926382524089,0.7487373404965455,0.7289681149109822
Not Removed,None,"(2, 2)",2000,SVM,0.7969094922737306,0.8572486263827969,0.682081555547365,0.728549008067878
Removed,Lemmatizing,"(1, 1)",2000,LogReg,0.7880794701986755,0.7666546568185911,0.7083585631218594,0.7262605866846149
Removed,Stemming,"(1, 1)",1000,LogReg,0.7924944812362031,0.7753453134183866,0.7010988194506605,0.7259167847403142
Not Removed,Stemming,"(1, 1)",2000,NaiveBayes,0.7770419426048565,0.7661279461279461,0.6965381512430023,0.7227764395103106
Removed,Stemming,"(1, 1)",2000,LogReg,0.7880794701986755,0.7639510360620104,0.7019038325291977,0.7217718715842354
Not Removed,Lemmatizing,"(2, 2)",2000,LogReg,0.7902869757174393,0.8492730425503535,0.6725869645215057,0.7207378650630535
Not Removed,Stemming,"(2, 2)",4000,NaiveBayes,0.7704194260485652,0.7185322834289334,0.7239249769933581,0.7189870328714446
Not Removed,Stemming,"(2, 2)",2000,LogReg,0.7880794701986755,0.8440922338263901,0.6713098253133319,0.7189019246990261
Removed,Stemming,"(1, 3)",2000,NaiveBayes,0.7792494481236203,0.7293936279547791,0.7107247516364992,0.7188713189674112
Not Removed,None,"(1, 3)",4000,LogReg,0.7902869757174393,0.8161899058221188,0.677230123168171,0.7184527467912462
Removed,None,"(1, 1)",1000,SVM,0.7858719646799117,0.7613167475728155,0.6958516084758047,0.7173735832774734
Removed,None,"(1, 1)",1000,LogReg,0.7858719646799117,0.7682881836236469,0.6943038889269163,0.7164513162988771
Not Removed,Lemmatizing,"(3, 3)",4000,NaiveBayes,0.7770419426048565,0.7319476581892076,0.7045406013845524,0.7162391825251649
Not Removed,None,"(3, 3)",4000,NaiveBayes,0.7770419426048565,0.7324755140630979,0.70286095563711,0.7154514311017279
Not Removed,Lemmatizing,"(1, 2)",4000,RandFrst,0.7969094922737306,0.8044104445661174,0.6777022492978074,0.7153032153032154
Not Removed,Stemming,"(2, 2)",4000,SVM,0.7902869757174393,0.8557756006735598,0.6660003077302902,0.7152585457221218
Not Removed,Lemmatizing,"(1, 3)",4000,RandFrst,0.7991169977924945,0.8160640360890673,0.6756200970110964,0.7150765614428637
Not Removed,Lemmatizing,"(2, 2)",4000,SVM,0.7880794701986755,0.874413145539906,0.6616277294243397,0.7142857142857143
Not Removed,None,"(2, 2)",2000,LogReg,0.7836644591611479,0.8363286427041917,0.6672078273480961,0.7135990848075585
Not Removed,None,"(2, 2)",4000,SVM,0.7880794701986755,0.8690476190476191,0.6616277294243397,0.7135235120790459
Removed,Lemmatizing,"(1, 3)",2000,NaiveBayes,0.7726269315673289,0.7188182376861622,0.7084410535608665,0.7128586250777262
Removed,None,"(1, 1)",2000,LogReg,0.7836644591611479,0.7610330757225325,0.6913471039713004,0.712792018977586
Removed,Lemmatizing,"(1, 1)",1000,SVM,0.7836644591611479,0.7558429730560877,0.689535532025304,0.7124971079416085
Removed,Lemmatizing,"(1, 2)",4000,NaiveBayes,0.7682119205298014,0.7121932992900734,0.7101341551955228,0.7108668267759176
Removed,Stemming,"(1, 1)",2000,RandFrst,0.7880794701986755,0.7712073112073113,0.6808599950037705,0.7107786419366438
Removed,Stemming,"(1, 2)",2000,LogReg,0.7814569536423841,0.7786216609022188,0.6770285773792494,0.709432639224434
Removed,Stemming,"(1, 2)",4000,LogReg,0.7814569536423841,0.7829860629860629,0.6754808578303609,0.7085644197952218
Not Removed,Lemmatizing,"(2, 2)",4000,LogReg,0.7836644591611479,0.837663032749738,0.6625646687014308,0.7082249267077364
Removed,Stemming,"(1, 1)",1000,RandFrst,0.7858719646799117,0.7748965416887758,0.676355490499266,0.7080967065828294
Not Removed,Stemming,"(1, 3)",4000,RandFrst,0.7924944812362031,0.8072646924291385,0.6685613140902446,0.7068868078930608
Not Removed,None,"(2, 3)",2000,SVM,0.7836644591611479,0.7933414840855857,0.6711913550019921,0.7066093506074251
Not Removed,Stemming,"(2, 3)",4000,SVM,0.7858719646799117,0.8673955296404277,0.6567274463241733,0.706032133184451
Removed,None,"(1, 3)",2000,NaiveBayes,0.7660044150110376,0.7107542878227321,0.7013822706400147,0.7054280171353343
Not Removed,Lemmatizing,"(2, 3)",4000,SVM,0.7792494481236203,0.8350462234461054,0.662314272191537,0.7054221833295454
Removed,Lemmatizing,"(1, 1)",2000,SVM,0.7682119205298014,0.7247854474284305,0.6916934468074153,0.7049511442980023
Not Removed,None,"(2, 2)",4000,NaiveBayes,0.7461368653421634,0.6984225998310505,0.7165950286932169,0.7047462226270174
Removed,Stemming,"(1, 2)",4000,NaiveBayes,0.7615894039735099,0.7090767083018149,0.7003757117725558,0.7045130795130795
Not Removed,None,"(2, 2)",4000,LogReg,0.7814569536423841,0.837557465349252,0.6580601641969263,0.7044384834765961
Not Removed,Stemming,"(3, 3)",2000,NaiveBayes,0.7682119205298014,0.7302792106771473,0.6885980077096384,0.7044193216855087
Not Removed,Stemming,"(2, 2)",4000,LogReg,0.7814569536423841,0.8336318787185838,0.6580601641969263,0.7037471982493463
Removed,Lemmatizing,"(1, 1)",1000,RandFrst,0.7858719646799117,0.7837367921034147,0.6701646123037123,0.7036161741651137
Removed,Lemmatizing,"(1, 1)",1000,NaiveBayes,0.7704194260485652,0.7222656702583709,0.6920471026257116,0.7031805928847076
Not Removed,Lemmatizing,"(2, 2)",4000,NaiveBayes,0.7505518763796909,0.697310881944599,0.7126945765169026,0.7029043993737583
Removed,Stemming,"(1, 3)",4000,NaiveBayes,0.7660044150110376,0.707785291998907,0.6981549053436839,0.7026563930840606
Removed,Stemming,"(1, 2)",4000,RandFrst,0.7858719646799117,0.7972488917336368,0.6649937488628312,0.7026319299649684
Removed,Lemmatizing,"(1, 3)",4000,NaiveBayes,0.7615894039735099,0.6987847222222222,0.7065665899681095,0.7023487151146726
Not Removed,Lemmatizing,"(3, 3)",2000,NaiveBayes,0.7660044150110376,0.726151999261243,0.6873208685014647,0.70178377042721
Not Removed,None,"(2, 3)",4000,SVM,0.7814569536423841,0.8526604153844297,0.654173167907826,0.701781331908713
Removed,Stemming,"(2, 3)",2000,NaiveBayes,0.7704194260485652,0.7353497724085013,0.6820046229748158,0.7014270918035915
Removed,Stemming,"(1, 2)",4000,SVM,0.7770419426048565,0.783871592638716,0.6650560554710174,0.7002451815990826
Not Removed,None,"(1, 3)",4000,RandFrst,0.7880794701986755,0.7987185801557058,0.6616277294243397,0.6998050856063026
Removed,Stemming,"(1, 2)",2000,SVM,0.7814569536423841,0.7696420421203625,0.6684984224434838,0.6991510213405364
Removed,Stemming,"(1, 3)",2000,LogReg,0.7748344370860927,0.7691539879281245,0.6668743553606208,0.6985733709006702
Removed,Lemmatizing,"(1, 3)",2000,LogReg,0.7748344370860927,0.762800538162857,0.6668743553606208,0.6969036335781619
Removed,Stemming,"(1, 2)",2000,NaiveBayes,0.7615894039735099,0.7051247377492259,0.6891458963346748,0.6964008446198262
Removed,Lemmatizing,"(1, 2)",4000,LogReg,0.7748344370860927,0.7651072124756335,0.6670062815591745,0.696179085411709
Not Removed,None,"(2, 3)",2000,LogReg,0.7748344370860927,0.8330068236847898,0.6512652336731822,0.6961173217934848
Not Removed,Stemming,"(2, 3)",2000,SVM,0.7792494481236203,0.7944302721088435,0.6606346264440947,0.695656613152284
Not Removed,Stemming,"(2, 3)",2000,LogReg,0.7748344370860927,0.8286315880871755,0.6512652336731822,0.6954397444983158
Removed,Lemmatizing,"(1, 2)",4000,SVM,0.7748344370860927,0.7772049259720492,0.660551550966513,0.6948688375130608
Not Removed,Lemmatizing,"(2, 3)",2000,LogReg,0.7748344370860927,0.8322443706164636,0.6495855879257398,0.6948086577539123
Not Removed,None,"(3, 3)",2000,NaiveBayes,0.7615894039735099,0.7225589225589225,0.6783118594924556,0.6946925834022609
Removed,Lemmatizing,"(1, 2)",2000,LogReg,0.7726269315673289,0.7620929025216658,0.6640494966035585,0.6945517545291032
Removed,Stemming,"(1, 3)",4000,LogReg,0.7726269315673289,0.7665452091767881,0.6623698508561162,0.6943773783786451
Removed,None,"(1, 2)",4000,LogReg,0.7748344370860927,0.7667720146247753,0.6637789162628437,0.694245485218401
Removed,None,"(1, 1)",2000,SVM,0.7682119205298014,0.7228512973479416,0.6772362660732035,0.6940081208736052
Removed,None,"(1, 1)",1000,NaiveBayes,0.7571743929359823,0.7076230143355288,0.6845161935752233,0.6928122690317813
Removed,None,"(1, 3)",2000,LogReg,0.7726269315673289,0.7627371715042948,0.6625017770546701,0.6924959325054237
Removed,Lemmatizing,"(1, 2)",2000,NaiveBayes,0.7549668874172185,0.6917893392485044,0.6931850026531499,0.6924373710580607
Removed,None,"(1, 1)",2000,RandFrst,0.7792494481236203,0.7683189748944872,0.6597465378879757,0.6923355698328596
Removed,None,"(1, 2)",4000,NaiveBayes,0.7505518763796909,0.689997804128239,0.6935942371360255,0.6913326656852732
Removed,None,"(1, 3)",2000,SVM,0.7814569536423841,0.762126964804993,0.6604959723019337,0.6906368067674862
Removed,Stemming,"(2, 2)",2000,NaiveBayes,0.7571743929359823,0.7052020437868497,0.680004961127112,0.6905632749208168
Removed,Lemmatizing,"(1, 1)",2000,RandFrst,0.7770419426048565,0.7535411533945527,0.6618286901746867,0.6904345783902329
Removed,None,"(1, 2)",2000,LogReg,0.7704194260485652,0.76111989010762,0.659676918297608,0.6896009949467253
Removed,Stemming,"(1, 3)",4000,SVM,0.7814569536423841,0.7843156776848534,0.6555889612581606,0.6895448592131057
Removed,Stemming,"(2, 2)",4000,NaiveBayes,0.7505518763796909,0.6974954535729568,0.6826282740952525,0.6889014714050719
Removed,Lemmatizing,"(2, 3)",2000,NaiveBayes,0.7615894039735099,0.7212277301781586,0.6690255421991248,0.6871836571331588
Not Removed,Stemming,"(2, 3)",4000,LogReg,0.7704194260485652,0.8285171618504951,0.6405765789167308,0.686392640249546
Removed,Lemmatizing,"(2, 2)",2000,NaiveBayes,0.7571743929359823,0.7019960038005811,0.6738140829315581,0.6856781877708037
Removed,None,"(1, 3)",4000,NaiveBayes,0.7483443708609272,0.6798179384203481,0.6925809503249597,0.6854359578226195
Not Removed,Lemmatizing,"(2, 3)",2000,SVM,0.7748344370860927,0.7872648502936362,0.6500778978861971,0.6848063638799253
Removed,Lemmatizing,"(2, 2)",4000,NaiveBayes,0.7505518763796909,0.6926039646627883,0.678117041647141,0.6847258440727413
Removed,None,"(1, 1)",1000,RandFrst,0.7726269315673289,0.7383332525929536,0.6592744117583392,0.6845191753171856
Removed,Stemming,"(2, 3)",4000,NaiveBayes,0.7571743929359823,0.6954486602928145,0.6754937286790005,0.684187023903336
Removed,Stemming,"(1, 3)",2000,SVM,0.7770419426048565,0.7556987816674862,0.6576778414884785,0.6840852130325814
Removed,None,"(1, 2)",4000,RandFrst,0.7726269315673289,0.7685304194016781,0.6462330243744621,0.6804112573951663
Removed,None,"(1, 1)",2000,NaiveBayes,0.7549668874172185,0.7118708697497359,0.6613071282855035,0.6799747936739228
Not Removed,Stemming,"(1, 2)",4000,DescTree,0.7660044150110376,0.781917211328976,0.6430612377427105,0.6798525253409112
Not Removed,None,"(2, 3)",4000,LogReg,0.7660044150110376,0.8134120115394703,0.6364745809514951,0.6796982850636875
Removed,None,"(1, 2)",2000,NaiveBayes,0.7439293598233996,0.6772459248998502,0.6820242217670622,0.679541210851463
Removed,None,"(2, 3)",2000,NaiveBayes,0.7549668874172185,0.7161369369190433,0.6604190397293846,0.6787718582023543
Not Removed,Lemmatizing,"(2, 3)",4000,LogReg,0.7660044150110376,0.817079329884208,0.6349268614026066,0.6783656927882632
Removed,Stemming,"(1, 2)",2000,RandFrst,0.7748344370860927,0.7744360902255639,0.6455666654380857,0.6781685813988844
Removed,Lemmatizing,"(1, 3)",4000,LogReg,0.7637969094922737,0.7473821475048469,0.6460314785855406,0.6764080112763962
Removed,None,"(1, 2)",2000,SVM,0.7660044150110376,0.7612127729591237,0.6422696805513871,0.675617653154923
Removed,None,"(2, 2)",4000,NaiveBayes,0.7439293598233996,0.6805308849802958,0.6664151000796238,0.6726288019863439
Removed,Stemming,"(1, 1)",2000,NaiveBayes,0.7483443708609272,0.7109371053296286,0.6511529062668747,0.672119113959619
Removed,None,"(1, 3)",4000,LogReg,0.7615894039735099,0.7469477638524564,0.6416589002795899,0.6720127784186706
Removed,None,"(1, 2)",4000,SVM,0.7660044150110376,0.7712499626195686,0.6345310828069449,0.670603532054229
Removed,Stemming,"(1, 3)",4000,RandFrst,0.7704194260485652,0.7694841933904808,0.6366895826276305,0.6698591339102992
Removed,Lemmatizing,"(1, 3)",4000,RandFrst,0.7660044150110376,0.7496834091261336,0.6389103890565023,0.6692889940939146
Removed,Lemmatizing,"(2, 3)",4000,NaiveBayes,0.7505518763796909,0.6845812447786132,0.6591486284648177,0.6686645373149643
Removed,Stemming,"(1, 3)",2000,RandFrst,0.7748344370860927,0.7793536669066073,0.6358845695490932,0.6677915624931674
Removed,Lemmatizing,"(1, 1)",2000,NaiveBayes,0.7439293598233996,0.6983609220257764,0.6470509083016389,0.6658005681186486
Removed,None,"(2, 2)",2000,NaiveBayes,0.7439293598233996,0.682752849002849,0.6535056388943005,0.6652896763152971
Removed,Lemmatizing,"(1, 2)",2000,RandFrst,0.7615894039735099,0.7398921463962115,0.6335245239394859,0.6636391939265259
Removed,Lemmatizing,"(1, 2)",4000,RandFrst,0.7593818984547461,0.7348444008821367,0.6358705286233048,0.6628644499683787
Removed,Lemmatizing,"(1, 2)",2000,SVM,0.7593818984547461,0.7345920463887796,0.633399325684539,0.6611012973715892
Removed,None,"(2, 3)",4000,NaiveBayes,0.7417218543046358,0.6784309101692857,0.6493969129854577,0.6593319055453495
Not Removed,Lemmatizing,"(2, 2)",4000,RandFrst,0.7527593818984547,0.787361762092945,0.6195254284091222,0.6587432633872263
Removed,Stemming,"(3, 3)",4000,NaiveBayes,0.7527593818984547,0.7350001419768861,0.6284159671067912,0.6586534578524832
Not Removed,Stemming,"(2, 2)",4000,RandFrst,0.7571743929359823,0.8129574410409325,0.6136814780882577,0.6568620400335611
Not Removed,Stemming,"(2, 2)",2000,RandFrst,0.7549668874172185,0.8081826987973716,0.612404338880084,0.6551533594956442
Removed,None,"(1, 2)",2000,RandFrst,0.7615894039735099,0.7484805366799628,0.6235785756533857,0.6532653453989051
Removed,Lemmatizing,"(1, 3)",2000,SVM,0.7571743929359823,0.7117313915857606,0.630442540728923,0.6525734381757978
Removed,Lemmatizing,"(1, 3)",4000,SVM,0.7505518763796909,0.7427833439653772,0.6219679644577365,0.6521612130232523
Removed,Lemmatizing,"(1, 3)",2000,RandFrst,0.7682119205298014,0.7832431149097815,0.6253345689348028,0.6519596519596521
Not Removed,None,"(2, 3)",2000,RandFrst,0.7505518763796909,0.7881550327867536,0.611529706211179,0.6515495614205067
Removed,None,"(1, 3)",2000,RandFrst,0.7660044150110376,0.7597978899619928,0.6241893559251829,0.651438454050882
Removed,None,"(1, 3)",4000,SVM,0.7571743929359823,0.754371852542191,0.6194765776881499,0.6509283562310788
Not Removed,None,"(2, 3)",4000,RandFrst,0.7505518763796909,0.8046692736880569,0.6083023409148482,0.6505361320823816
Not Removed,Lemmatizing,"(2, 3)",4000,RandFrst,0.7527593818984547,0.794773436440103,0.609447553924468,0.6497250668856686
Not Removed,Lemmatizing,"(2, 3)",2000,RandFrst,0.7505518763796909,0.8025341442594963,0.606490768968852,0.6476677261070952
Not Removed,None,"(2, 2)",2000,RandFrst,0.7505518763796909,0.789474592653963,0.6050749756185174,0.6447009780343114
Not Removed,Stemming,"(3, 3)",4000,LogReg,0.7439293598233996,0.8063730684051539,0.6033189823371004,0.6440831311491625
Removed,None,"(1, 3)",4000,RandFrst,0.7615894039735099,0.7644972899968394,0.6153122731147278,0.6432054701473192
Removed,Lemmatizing,"(3, 3)",4000,NaiveBayes,0.7417218543046358,0.7098677405866948,0.6157074666718151,0.642588798521002
Removed,None,"(3, 3)",4000,NaiveBayes,0.7417218543046358,0.7095129234888272,0.6157074666718151,0.6425774969285084
Not Removed,Stemming,"(2, 3)",4000,RandFrst,0.7483443708609272,0.815291062643685,0.5988908253665706,0.6409471716323375
Not Removed,Stemming,"(3, 3)",2000,LogReg,0.7439293598233996,0.7976135514224157,0.5999596908422157,0.6405657640827838
Not Removed,None,"(3, 3)",2000,LogReg,0.7439293598233996,0.7951926240014883,0.5999596908422157,0.6399686678109814
Removed,None,"(2, 2)",4000,LogReg,0.7417218543046358,0.7463768115942028,0.6115920128193653,0.6397819287742729
Not Removed,Stemming,"(3, 3)",2000,SVM,0.7461368653421634,0.8411442168425408,0.5956701880138467,0.638374895652268
Removed,Stemming,"(3, 3)",2000,NaiveBayes,0.7417218543046358,0.7145756135138894,0.6096485146748151,0.6371964841783136
Removed,Stemming,"(2, 2)",2000,LogReg,0.7461368653421634,0.765364348638006,0.6007091252561737,0.6369868793731955
Not Removed,Lemmatizing,"(2, 2)",2000,RandFrst,0.7461368653421634,0.7816632029155749,0.5977456123569508,0.6360302049622438
Not Removed,Lemmatizing,"(3, 3)",2000,LogReg,0.7417218543046358,0.7871823809035258,0.5971348320851536,0.6355369561269509
Not Removed,None,"(3, 3)",2000,SVM,0.739514348785872,0.8306878306878307,0.5919706965878796,0.6348374403414918
Not Removed,Stemming,"(2, 3)",2000,RandFrst,0.7417218543046358,0.7883542921631564,0.5954551863377112,0.6345051580221778
